Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
2023-05-28 13:37:58.511,10996,275,7,99,False,0,car,0 days 00:34:54.584000,0 days 01:36:57.534000,86957.96055555528
2023-05-28 13:37:58.711,11149,277,7,99,False,0,car,0 days 00:34:54.784000,0 days 01:36:57.734000,86973.34944444419
2023-05-28 13:37:58.951,11348,281,7,99,False,0,car,0 days 00:34:55.024000,0 days 01:36:57.974000,86992.08277777751
2023-05-28 13:37:59.111,11365,281,7,99,False,0,car,0 days 00:34:55.184000,0 days 01:36:58.134000,87004.57166666642
2023-05-28 13:37:59.390,11508,284,7,99,False,0,car,0 days 00:34:55.463000,0 days 01:36:58.413000,87026.58166666642
2023-05-28 13:37:59.670,11508,286,7,99,False,0,car,0 days 00:34:55.743000,0 days 01:36:58.693000,87048.82611111084
2023-05-28 13:37:59.870,11486,285,7,99,False,0,car,0 days 00:34:55.943000,0 days 01:36:58.893000,87064.6594444442
2023-05-28 13:38:00.070,11188,285,7,67,False,0,car,0 days 00:34:56.143000,0 days 01:36:59.093000,87080.49277777752
2023-05-28 13:38:00.430,10526,246,7,0,True,0,car,0 days 00:34:56.503000,0 days 01:36:59.453000,87105.09277777752
2023-05-28 13:38:00.590,10615,235,7,0,True,0,car,0 days 00:34:56.663000,0 days 01:36:59.613000,87115.53722222196
2023-05-28 13:38:00.991,11061,196,5,0,True,0,car,0 days 00:34:57.064000,0 days 01:37:00.014000,87137.36944444418
2023-05-28 13:38:01.231,10557,169,5,0,True,0,car,0 days 00:34:57.304000,0 days 01:37:00.254000,87148.63611111086
2023-05-28 13:38:01.391,11061,159,5,0,True,0,car,0 days 00:34:57.464000,0 days 01:37:00.414000,87155.70277777752
2023-05-28 13:38:01.791,10746,127,3,0,True,0,car,0 days 00:34:57.864000,0 days 01:37:00.814000,87169.81388888863
2023-05-28 13:38:01.991,9399,114,2,0,True,0,car,0 days 00:34:58.064000,0 days 01:37:01.014000,87176.14722222196
2023-05-28 13:38:02.191,8688,103,2,0,True,0,car,0 days 00:34:58.264000,0 days 01:37:01.214000,87181.8694444442
2023-05-28 13:38:02.431,7477,91,2,0,True,0,car,0 days 00:34:58.504000,0 days 01:37:01.454000,87187.93611111086
2023-05-28 13:38:02.591,7337,87,2,0,True,0,car,0 days 00:34:58.664000,0 days 01:37:01.614000,87191.80277777753
2023-05-28 13:38:02.751,6887,82,2,0,True,0,car,0 days 00:34:58.824000,0 days 01:37:01.774000,87195.44722222196
2023-05-28 13:38:03.111,6329,74,2,0,False,0,car,0 days 00:34:59.184000,0 days 01:37:02.134000,87202.84722222197
2023-05-28 13:38:03.271,6152,72,2,0,False,0,car,0 days 00:34:59.344000,0 days 01:37:02.294000,87206.04722222197
2023-05-28 13:38:03.431,6135,70,2,0,True,0,car,0 days 00:34:59.504000,0 days 01:37:02.454000,87209.15833333308
2023-05-28 13:38:03.591,5763,69,2,0,True,0,car,0 days 00:34:59.664000,0 days 01:37:02.614000,87212.22499999974
2023-05-28 13:38:03.911,5880,65,2,7,False,0,car,0 days 00:34:59.984000,0 days 01:37:02.934000,87218.00277777751
2023-05-28 13:38:04.151,5858,65,2,19,False,0,car,0 days 00:35:00.224000,0 days 01:37:03.174000,87222.33611111085
2023-05-28 13:38:04.551,6322,67,2,42,False,0,car,0 days 00:35:00.624000,0 days 01:37:03.574000,87229.78055555529
2023-05-28 13:38:04.871,6958,73,2,52,False,0,car,0 days 00:35:00.944000,0 days 01:37:03.894000,87236.26944444419
2023-05-28 13:38:05.031,7239,79,2,52,False,0,car,0 days 00:35:01.104000,0 days 01:37:04.054000,87239.78055555529
2023-05-28 13:38:05.391,8405,86,2,67,False,0,car,0 days 00:35:01.464000,0 days 01:37:04.414000,87248.3805555553
2023-05-28 13:38:05.631,9614,103,2,72,False,0,car,0 days 00:35:01.704000,0 days 01:37:04.654000,87255.24722222197
2023-05-28 13:38:05.871,10353,112,2,79,False,0,car,0 days 00:35:01.944000,0 days 01:37:04.894000,87262.71388888863
2023-05-28 13:38:06.030,9495,120,2,79,False,0,car,0 days 00:35:02.103000,0 days 01:37:05.053000,87268.01388888863
2023-05-28 13:38:06.310,10466,128,3,84,False,0,car,0 days 00:35:02.383000,0 days 01:37:05.333000,87277.96944444417
2023-05-28 13:38:06.550,11182,137,3,87,False,0,car,0 days 00:35:02.623000,0 days 01:37:05.573000,87287.10277777752
2023-05-28 13:38:06.710,11431,146,3,94,False,0,car,0 days 00:35:02.783000,0 days 01:37:05.733000,87293.5916666664
2023-05-28 13:38:06.870,11011,156,3,99,False,0,car,0 days 00:35:02.943000,0 days 01:37:05.893000,87300.52499999975
2023-05-28 13:38:07.230,11085,169,4,99,False,0,car,0 days 00:35:03.303000,0 days 01:37:06.253000,87317.42499999973
2023-05-28 13:38:07.430,11591,178,4,99,False,0,car,0 days 00:35:03.503000,0 days 01:37:06.453000,87327.31388888863
2023-05-28 13:38:07.631,11958,185,4,99,False,0,car,0 days 00:35:03.704000,0 days 01:37:06.654000,87337.6430555553
2023-05-28 13:38:07.911,10779,196,4,99,False,0,car,0 days 00:35:03.984000,0 days 01:37:06.934000,87352.88749999972
2023-05-28 13:38:08.071,10922,203,4,99,False,0,car,0 days 00:35:04.144000,0 days 01:37:07.094000,87361.90972222193
2023-05-28 13:38:08.431,11317,214,5,100,False,0,car,0 days 00:35:04.504000,0 days 01:37:07.454000,87383.30972222194
2023-05-28 13:38:08.631,11766,219,5,99,False,0,car,0 days 00:35:04.704000,0 days 01:37:07.654000,87395.47638888862
2023-05-28 13:38:08.871,11766,222,5,99,True,0,car,0 days 00:35:04.944000,0 days 01:37:07.894000,87410.27638888861
2023-05-28 13:38:09.111,10875,207,5,6,True,0,car,0 days 00:35:05.184000,0 days 01:37:08.134000,87424.07638888863
2023-05-28 13:38:09.271,11155,188,5,2,True,0,car,0 days 00:35:05.344000,0 days 01:37:08.294000,87432.43194444418
2023-05-28 13:38:09.471,10619,173,4,4,True,0,car,0 days 00:35:05.544000,0 days 01:37:08.494000,87442.04305555529
2023-05-28 13:38:09.871,9934,158,4,11,False,0,car,0 days 00:35:05.944000,0 days 01:37:08.894000,87459.59861111085
2023-05-28 13:38:10.151,9661,153,4,44,False,0,car,0 days 00:35:06.224000,0 days 01:37:09.174000,87471.49861111086
2023-05-28 13:38:10.431,9760,154,4,57,False,0,car,0 days 00:35:06.504000,0 days 01:37:09.454000,87483.47638888862
2023-05-28 13:38:10.751,10110,157,4,73,False,0,car,0 days 00:35:06.824000,0 days 01:37:09.774000,87497.43194444418
2023-05-28 13:38:11.031,10533,163,4,77,False,0,car,0 days 00:35:07.104000,0 days 01:37:10.054000,87510.10972222194
2023-05-28 13:38:11.351,11377,173,4,99,False,0,car,0 days 00:35:07.424000,0 days 01:37:10.374000,87525.48749999973
2023-05-28 13:38:11.591,11162,181,4,99,False,0,car,0 days 00:35:07.664000,0 days 01:37:10.614000,87537.5541666664
2023-05-28 13:38:11.951,10539,191,5,99,False,0,car,0 days 00:35:08.024000,0 days 01:37:10.974000,87556.65416666638
2023-05-28 13:38:12.151,10823,201,5,99,False,0,car,0 days 00:35:08.224000,0 days 01:37:11.174000,87567.82083333307
2023-05-28 13:38:12.311,11095,204,5,96,False,0,car,0 days 00:35:08.384000,0 days 01:37:11.334000,87576.88749999972
2023-05-28 13:38:12.710,10326,210,5,64,False,0,car,0 days 00:35:08.783000,0 days 01:37:11.733000,87600.16249999971
2023-05-28 13:38:12.910,9711,210,6,65,False,0,car,0 days 00:35:08.983000,0 days 01:37:11.933000,87611.8291666664
2023-05-28 13:38:13.190,9712,211,6,77,False,0,car,0 days 00:35:09.263000,0 days 01:37:12.213000,87628.2402777775
2023-05-28 13:38:13.350,9981,212,6,85,False,0,car,0 days 00:35:09.423000,0 days 01:37:12.373000,87637.66249999971
2023-05-28 13:38:13.630,10024,216,6,87,False,0,car,0 days 00:35:09.703000,0 days 01:37:12.653000,87654.46249999973
2023-05-28 13:38:13.870,10458,221,6,79,False,0,car,0 days 00:35:09.943000,0 days 01:37:12.893000,87669.19583333308
2023-05-28 13:38:14.191,10528,223,6,100,False,0,car,0 days 00:35:10.264000,0 days 01:37:13.214000,87689.07999999974
2023-05-28 13:38:14.391,10415,226,6,99,False,0,car,0 days 00:35:10.464000,0 days 01:37:13.414000,87701.63555555529
2023-05-28 13:38:14.591,10024,229,6,12,True,0,car,0 days 00:35:10.664000,0 days 01:37:13.614000,87714.35777777752
2023-05-28 13:38:14.791,9782,213,6,0,True,0,car,0 days 00:35:10.864000,0 days 01:37:13.814000,87726.19111111085
2023-05-28 13:38:14.991,10008,195,6,0,True,0,car,0 days 00:35:11.064000,0 days 01:37:14.014000,87737.02444444418
2023-05-28 13:38:15.271,10306,169,5,0,True,0,car,0 days 00:35:11.344000,0 days 01:37:14.294000,87750.16888888863
2023-05-28 13:38:15.671,9720,145,4,1,True,0,car,0 days 00:35:11.744000,0 days 01:37:14.694000,87766.27999999974
2023-05-28 13:38:16.071,9481,134,3,3,True,0,car,0 days 00:35:12.144000,0 days 01:37:15.094000,87781.16888888861
2023-05-28 13:38:16.351,9190,125,3,5,False,0,car,0 days 00:35:12.424000,0 days 01:37:15.374000,87790.89111111085
2023-05-28 13:38:17.071,9016,121,3,9,True,0,car,0 days 00:35:13.144000,0 days 01:37:16.094000,87815.09111111084
2023-05-28 13:38:17.231,8881,118,3,15,False,0,car,0 days 00:35:13.304000,0 days 01:37:16.254000,87820.3355555553
2023-05-28 13:38:17.391,8836,117,3,26,False,0,car,0 days 00:35:13.464000,0 days 01:37:16.414000,87825.5355555553
2023-05-28 13:38:17.711,8734,115,3,42,False,0,car,0 days 00:35:13.784000,0 days 01:37:16.734000,87835.75777777753
2023-05-28 13:38:17.871,8734,114,3,35,False,0,car,0 days 00:35:13.944000,0 days 01:37:16.894000,87840.8244444442
2023-05-28 13:38:18.031,9280,118,3,68,False,0,car,0 days 00:35:14.104000,0 days 01:37:17.054000,87846.06888888864
2023-05-28 13:38:18.311,9757,127,3,80,False,0,car,0 days 00:35:14.384000,0 days 01:37:17.334000,87855.94666666642
2023-05-28 13:38:18.471,10386,135,3,86,False,0,car,0 days 00:35:14.544000,0 days 01:37:17.494000,87861.94666666642
2023-05-28 13:38:18.751,11564,149,3,99,False,0,car,0 days 00:35:14.824000,0 days 01:37:17.774000,87873.53555555533
2023-05-28 13:38:19.031,10558,162,4,99,False,0,car,0 days 00:35:15.104000,0 days 01:37:18.054000,87886.13555555532
2023-05-28 13:38:19.390,11346,175,4,99,False,0,car,0 days 00:35:15.463000,0 days 01:37:18.413000,87903.58694444422
2023-05-28 13:38:19.590,11660,182,4,99,False,0,car,0 days 00:35:15.663000,0 days 01:37:18.613000,87913.69805555532
2023-05-28 13:38:19.830,12082,189,4,99,False,0,car,0 days 00:35:15.903000,0 days 01:37:18.853000,87926.29805555531
2023-05-28 13:38:20.070,11596,190,4,7,True,0,car,0 days 00:35:16.143000,0 days 01:37:19.093000,87938.964722222
2023-05-28 13:38:20.230,10476,173,4,0,True,0,car,0 days 00:35:16.303000,0 days 01:37:19.253000,87946.65361111087
2023-05-28 13:38:20.711,10893,136,3,0,True,0,car,0 days 00:35:16.784000,0 days 01:37:19.734000,87964.824722222
2023-05-28 13:38:21.111,8716,107,2,0,True,0,car,0 days 00:35:17.184000,0 days 01:37:20.134000,87976.71361111088
2023-05-28 13:38:21.431,7529,85,2,0,True,0,car,0 days 00:35:17.504000,0 days 01:37:20.454000,87984.26916666643
2023-05-28 13:38:21.631,6600,80,2,0,True,0,car,0 days 00:35:17.704000,0 days 01:37:20.654000,87988.71361111088
2023-05-28 13:38:21.911,6144,73,2,0,True,0,car,0 days 00:35:17.984000,0 days 01:37:20.934000,87994.39138888866
2023-05-28 13:38:22.111,5516,68,2,0,True,0,car,0 days 00:35:18.184000,0 days 01:37:21.134000,87998.16916666644
2023-05-28 13:38:22.471,4763,61,2,0,True,0,car,0 days 00:35:18.544000,0 days 01:37:21.494000,88004.26916666643
2023-05-28 13:38:22.751,4617,54,2,11,False,0,car,0 days 00:35:18.824000,0 days 01:37:21.774000,88008.46916666643
2023-05-28 13:38:22.951,4768,53,2,16,False,0,car,0 days 00:35:19.024000,0 days 01:37:21.974000,88011.41361111087
2023-05-28 13:38:23.111,5034,54,2,21,False,0,car,0 days 00:35:19.184000,0 days 01:37:22.134000,88013.81361111088
2023-05-28 13:38:23.391,5105,56,2,27,False,0,car,0 days 00:35:19.464000,0 days 01:37:22.414000,88018.16916666643
2023-05-28 13:38:23.711,6075,61,2,44,False,0,car,0 days 00:35:19.784000,0 days 01:37:22.734000,88023.59138888866
2023-05-28 13:38:24.151,6629,73,2,53,False,0,car,0 days 00:35:20.224000,0 days 01:37:23.174000,88032.51361111087
2023-05-28 13:38:24.391,7180,80,2,60,False,0,car,0 days 00:35:20.464000,0 days 01:37:23.414000,88037.8469444442
2023-05-28 13:38:24.551,8300,88,2,69,False,0,car,0 days 00:35:20.624000,0 days 01:37:23.574000,88041.75805555531
2023-05-28 13:38:24.911,9579,101,2,73,False,0,car,0 days 00:35:20.984000,0 days 01:37:23.934000,88051.85805555532
2023-05-28 13:38:25.151,9224,107,2,0,True,0,car,0 days 00:35:21.224000,0 days 01:37:24.174000,88058.99138888867
2023-05-28 13:38:25.511,7589,97,2,0,True,0,car,0 days 00:35:21.584000,0 days 01:37:24.534000,88068.69138888866
2023-05-28 13:38:25.791,7200,88,2,2,True,0,car,0 days 00:35:21.864000,0 days 01:37:24.814000,88075.53583333311
2023-05-28 13:38:25.951,6996,82,2,2,True,0,car,0 days 00:35:22.024000,0 days 01:37:24.974000,88079.18027777754
2023-05-28 13:38:26.270,7001,78,2,4,False,0,car,0 days 00:35:22.343000,0 days 01:37:25.293000,88086.09194444421
2023-05-28 13:38:26.670,6993,76,2,27,False,0,car,0 days 00:35:22.743000,0 days 01:37:25.693000,88094.53638888866
2023-05-28 13:38:26.870,6949,77,2,32,False,0,car,0 days 00:35:22.943000,0 days 01:37:25.893000,88098.81416666645
2023-05-28 13:38:27.110,7746,81,2,49,False,0,car,0 days 00:35:23.183000,0 days 01:37:26.133000,88104.21416666644
2023-05-28 13:38:27.351,7887,89,2,61,False,0,car,0 days 00:35:23.424000,0 days 01:37:26.374000,88110.172222222
2023-05-28 13:38:27.631,9023,100,2,72,False,0,car,0 days 00:35:23.704000,0 days 01:37:26.654000,88117.94999999978
2023-05-28 13:38:28.111,9499,115,3,81,False,0,car,0 days 00:35:24.184000,0 days 01:37:27.134000,88133.28333333311
2023-05-28 13:38:28.511,10940,138,3,92,False,0,car,0 days 00:35:24.584000,0 days 01:37:27.534000,88148.61666666642
2023-05-28 13:38:28.671,11427,148,3,99,False,0,car,0 days 00:35:24.744000,0 days 01:37:27.694000,88155.1944444442
2023-05-28 13:38:29.191,11032,172,4,99,False,0,car,0 days 00:35:25.264000,0 days 01:37:28.214000,88180.03888888865
2023-05-28 13:38:29.551,11343,188,4,100,False,0,car,0 days 00:35:25.624000,0 days 01:37:28.574000,88198.83888888864
2023-05-28 13:38:29.791,10083,195,5,100,False,0,car,0 days 00:35:25.864000,0 days 01:37:28.814000,88211.83888888865
2023-05-28 13:38:29.991,10909,198,5,100,False,0,car,0 days 00:35:26.064000,0 days 01:37:29.014000,88222.83888888864
2023-05-28 13:38:30.231,11285,211,5,99,False,0,car,0 days 00:35:26.304000,0 days 01:37:29.254000,88236.90555555532
2023-05-28 13:38:30.551,11724,219,5,100,False,0,car,0 days 00:35:26.624000,0 days 01:37:29.574000,88256.37222222197
2023-05-28 13:38:30.751,11179,224,5,100,False,0,car,0 days 00:35:26.824000,0 days 01:37:29.774000,88268.81666666643
2023-05-28 13:38:30.991,10615,228,6,100,False,0,car,0 days 00:35:27.064000,0 days 01:37:30.014000,88284.01666666642
2023-05-28 13:38:31.151,10739,233,6,100,False,0,car,0 days 00:35:27.224000,0 days 01:37:30.174000,88294.372222222
2023-05-28 13:38:31.551,11102,241,6,100,False,0,car,0 days 00:35:27.624000,0 days 01:37:30.574000,88321.14999999975
2023-05-28 13:38:31.791,11359,244,6,99,False,0,car,0 days 00:35:27.864000,0 days 01:37:30.814000,88337.41666666642
2023-05-28 13:38:31.951,11359,249,6,100,False,0,car,0 days 00:35:28.024000,0 days 01:37:30.974000,88348.48333333308
2023-05-28 13:38:32.191,11592,249,6,100,False,0,car,0 days 00:35:28.264000,0 days 01:37:31.214000,88365.0833333331
2023-05-28 13:38:32.431,11644,256,6,100,False,0,car,0 days 00:35:28.504000,0 days 01:37:31.454000,88382.14999999975
2023-05-28 13:38:32.631,11038,261,6,99,False,0,car,0 days 00:35:28.704000,0 days 01:37:31.654000,88396.64999999976
2023-05-28 13:38:32.790,10604,262,6,99,False,0,car,0 days 00:35:28.863000,0 days 01:37:31.813000,88408.2216666664
2023-05-28 13:38:33.070,10628,265,6,100,False,0,car,0 days 00:35:29.143000,0 days 01:37:32.093000,88428.83277777753
2023-05-28 13:38:33.270,10757,265,7,100,False,0,car,0 days 00:35:29.343000,0 days 01:37:32.293000,88443.55499999973
2023-05-28 13:38:33.710,10946,272,7,100,False,0,car,0 days 00:35:29.783000,0 days 01:37:32.733000,88476.79944444419
2023-05-28 13:38:33.911,10976,273,7,100,False,0,car,0 days 00:35:29.984000,0 days 01:37:32.934000,88492.0419444442
2023-05-28 13:38:34.271,10913,265,7,0,True,0,car,0 days 00:35:30.344000,0 days 01:37:33.294000,88518.54194444421
2023-05-28 13:38:34.431,10431,242,7,0,True,0,car,0 days 00:35:30.504000,0 days 01:37:33.454000,88529.29749999975
2023-05-28 13:38:34.671,9685,217,7,0,True,0,car,0 days 00:35:30.744000,0 days 01:37:33.694000,88543.76416666643
2023-05-28 13:38:34.871,10070,195,6,0,True,0,car,0 days 00:35:30.944000,0 days 01:37:33.894000,88554.59749999976
2023-05-28 13:38:35.391,10325,152,4,0,True,0,car,0 days 00:35:31.464000,0 days 01:37:34.414000,88576.55305555531
2023-05-28 13:38:35.671,10360,130,3,1,True,0,car,0 days 00:35:31.744000,0 days 01:37:34.694000,88586.66416666644
2023-05-28 13:38:35.991,8217,116,3,1,True,0,car,0 days 00:35:32.064000,0 days 01:37:35.014000,88596.97527777754
2023-05-28 13:38:36.191,8252,111,3,7,False,0,car,0 days 00:35:32.264000,0 days 01:37:35.214000,88603.14194444421
2023-05-28 13:38:36.431,8183,107,3,9,False,0,car,0 days 00:35:32.504000,0 days 01:37:35.454000,88610.27527777755
2023-05-28 13:38:36.751,7842,106,3,39,False,0,car,0 days 00:35:32.824000,0 days 01:37:35.774000,88619.69749999978
2023-05-28 13:38:36.951,8084,105,3,50,False,0,car,0 days 00:35:33.024000,0 days 01:37:35.974000,88625.5308333331
2023-05-28 13:38:37.191,8750,109,3,60,False,0,car,0 days 00:35:33.264000,0 days 01:37:36.214000,88632.79749999978
2023-05-28 13:38:37.391,8892,112,3,65,False,0,car,0 days 00:35:33.464000,0 days 01:37:36.414000,88639.019722222
2023-05-28 13:38:37.551,9324,119,3,78,False,0,car,0 days 00:35:33.624000,0 days 01:37:36.574000,88644.30861111089
2023-05-28 13:38:37.791,10270,126,3,84,False,0,car,0 days 00:35:33.864000,0 days 01:37:36.814000,88652.7086111109
2023-05-28 13:38:38.031,10830,141,3,100,False,0,car,0 days 00:35:34.104000,0 days 01:37:37.054000,88662.10861111089
2023-05-28 13:38:38.271,10716,151,3,100,False,0,car,0 days 00:35:34.344000,0 days 01:37:37.294000,88672.17527777757
2023-05-28 13:38:38.551,10301,165,4,99,False,0,car,0 days 00:35:34.624000,0 days 01:37:37.574000,88685.0086111109
2023-05-28 13:38:38.791,11276,173,4,99,False,0,car,0 days 00:35:34.864000,0 days 01:37:37.814000,88696.54194444424
2023-05-28 13:38:39.071,11735,184,4,100,False,0,car,0 days 00:35:35.144000,0 days 01:37:38.094000,88710.85305555533
2023-05-28 13:38:39.271,10335,190,5,99,False,0,car,0 days 00:35:35.344000,0 days 01:37:38.294000,88721.4086111109
2023-05-28 13:38:39.430,10583,197,5,99,False,0,car,0 days 00:35:35.503000,0 days 01:37:38.453000,88730.10944444424
2023-05-28 13:38:39.710,10650,203,5,99,False,0,car,0 days 00:35:35.783000,0 days 01:37:38.733000,88745.89833333311
2023-05-28 13:38:40.150,11604,216,5,99,False,0,car,0 days 00:35:36.223000,0 days 01:37:39.173000,88772.29833333312
2023-05-28 13:38:40.391,11663,221,5,100,False,0,car,0 days 00:35:36.464000,0 days 01:37:39.414000,88787.09305555535
2023-05-28 13:38:40.751,10735,230,6,100,False,0,car,0 days 00:35:36.824000,0 days 01:37:39.774000,88810.09305555536
2023-05-28 13:38:40.991,10804,235,6,99,False,0,car,0 days 00:35:37.064000,0 days 01:37:40.014000,88825.75972222202
2023-05-28 13:38:41.311,11097,238,6,100,False,0,car,0 days 00:35:37.384000,0 days 01:37:40.334000,88846.91527777759
2023-05-28 13:38:41.511,11232,243,6,100,False,0,car,0 days 00:35:37.584000,0 days 01:37:40.534000,88860.41527777757
2023-05-28 13:38:41.671,11346,247,6,99,False,0,car,0 days 00:35:37.744000,0 days 01:37:40.694000,88871.39305555537
2023-05-28 13:38:41.951,11599,251,6,99,False,0,car,0 days 00:35:38.024000,0 days 01:37:40.974000,88890.91527777757
2023-05-28 13:38:42.431,11796,256,6,99,False,0,car,0 days 00:35:38.504000,0 days 01:37:41.454000,88925.0486111109
2023-05-28 13:38:42.671,10592,259,6,99,False,0,car,0 days 00:35:38.744000,0 days 01:37:41.694000,88942.31527777758
2023-05-28 13:38:42.951,10557,262,7,100,False,0,car,0 days 00:35:39.024000,0 days 01:37:41.974000,88962.69305555534
2023-05-28 13:38:43.271,10672,264,7,100,False,0,car,0 days 00:35:39.344000,0 days 01:37:42.294000,88986.15972222202
2023-05-28 13:38:43.511,10739,266,7,100,True,0,car,0 days 00:35:39.584000,0 days 01:37:42.534000,89003.89305555534
2023-05-28 13:38:43.711,10647,267,7,99,False,0,car,0 days 00:35:39.784000,0 days 01:37:42.734000,89018.7263888887
2023-05-28 13:38:43.871,10647,267,7,100,True,0,car,0 days 00:35:39.944000,0 days 01:37:42.894000,89030.59305555535
2023-05-28 13:38:44.031,10647,265,7,100,True,0,car,0 days 00:35:40.104000,0 days 01:37:43.054000,89042.37083333312
2023-05-28 13:38:44.231,10087,236,7,0,True,0,car,0 days 00:35:40.304000,0 days 01:37:43.254000,89055.48194444424
2023-05-28 13:38:44.431,10529,223,6,0,True,0,car,0 days 00:35:40.504000,0 days 01:37:43.454000,89067.87083333312
2023-05-28 13:38:44.791,10520,206,6,3,True,0,car,0 days 00:35:40.864000,0 days 01:37:43.814000,89088.47083333312
2023-05-28 13:38:45.071,10670,196,5,3,True,0,car,0 days 00:35:41.144000,0 days 01:37:44.094000,89103.71527777755
2023-05-28 13:38:45.431,10927,182,4,5,True,0,car,0 days 00:35:41.504000,0 days 01:37:44.454000,89121.91527777756
2023-05-28 13:38:45.591,10784,175,4,7,True,0,car,0 days 00:35:41.664000,0 days 01:37:44.614000,89129.69305555536
2023-05-28 13:38:45.751,10267,166,4,16,False,0,car,0 days 00:35:41.824000,0 days 01:37:44.774000,89137.07083333313
2023-05-28 13:38:45.951,10087,162,4,31,False,0,car,0 days 00:35:42.024000,0 days 01:37:44.974000,89146.07083333311
2023-05-28 13:38:46.190,9998,158,4,26,False,0,car,0 days 00:35:42.263000,0 days 01:37:45.213000,89156.56027777756
2023-05-28 13:38:46.350,9998,158,4,35,False,0,car,0 days 00:35:42.423000,0 days 01:37:45.373000,89163.58249999979
2023-05-28 13:38:46.550,9518,153,4,41,False,0,car,0 days 00:35:42.623000,0 days 01:37:45.573000,89172.0824999998
2023-05-28 13:38:46.870,9573,151,4,47,False,0,car,0 days 00:35:42.943000,0 days 01:37:45.893000,89185.50472222203
2023-05-28 13:38:47.111,9478,151,4,45,False,0,car,0 days 00:35:43.184000,0 days 01:37:46.134000,89195.61333333314
2023-05-28 13:38:47.431,9581,148,4,54,False,0,car,0 days 00:35:43.504000,0 days 01:37:46.454000,89208.76888888868
2023-05-28 13:38:47.711,9526,148,4,58,False,0,car,0 days 00:35:43.784000,0 days 01:37:46.734000,89220.2799999998
2023-05-28 13:38:47.991,9730,151,4,57,False,0,car,0 days 00:35:44.064000,0 days 01:37:47.014000,89232.02444444424
2023-05-28 13:38:48.311,9735,154,4,63,False,0,car,0 days 00:35:44.384000,0 days 01:37:47.334000,89245.71333333313
2023-05-28 13:38:48.511,9441,154,4,6,True,0,car,0 days 00:35:44.584000,0 days 01:37:47.534000,89254.26888888868
2023-05-28 13:38:48.751,9116,144,4,5,True,0,car,0 days 00:35:44.824000,0 days 01:37:47.774000,89263.86888888868
2023-05-28 13:38:49.151,8712,137,4,9,False,0,car,0 days 00:35:45.224000,0 days 01:37:48.174000,89279.0911111109
2023-05-28 13:38:49.351,8216,135,4,15,False,0,car,0 days 00:35:45.424000,0 days 01:37:48.374000,89286.5911111109
2023-05-28 13:38:49.511,8213,135,4,22,False,0,car,0 days 00:35:45.584000,0 days 01:37:48.534000,89292.5911111109
2023-05-28 13:38:49.751,8361,130,4,47,False,0,car,0 days 00:35:45.824000,0 days 01:37:48.774000,89301.25777777757
2023-05-28 13:38:49.951,8492,131,4,50,False,0,car,0 days 00:35:46.024000,0 days 01:37:48.974000,89308.53555555534
2023-05-28 13:38:50.391,8858,134,4,62,False,0,car,0 days 00:35:46.464000,0 days 01:37:49.414000,89324.91333333313
2023-05-28 13:38:50.631,9310,140,4,69,False,0,car,0 days 00:35:46.704000,0 days 01:37:49.654000,89334.24666666647
2023-05-28 13:38:50.831,9590,146,4,74,False,0,car,0 days 00:35:46.904000,0 days 01:37:49.854000,89342.35777777758
2023-05-28 13:38:51.111,10453,148,4,100,False,0,car,0 days 00:35:47.184000,0 days 01:37:50.134000,89353.8688888887
2023-05-28 13:38:51.311,11160,162,4,100,False,0,car,0 days 00:35:47.384000,0 days 01:37:50.334000,89362.86888888868
2023-05-28 13:38:51.511,11346,170,4,100,False,0,car,0 days 00:35:47.584000,0 days 01:37:50.534000,89372.31333333312
2023-05-28 13:38:51.871,10646,187,4,99,False,0,car,0 days 00:35:47.944000,0 days 01:37:50.894000,89391.01333333313
2023-05-28 13:38:52.231,10498,200,5,99,False,0,car,0 days 00:35:48.304000,0 days 01:37:51.254000,89411.01333333313
2023-05-28 13:38:52.471,11022,205,5,99,False,0,car,0 days 00:35:48.544000,0 days 01:37:51.494000,89424.67999999979
2023-05-28 13:38:52.831,10432,201,5,14,True,0,car,0 days 00:35:48.904000,0 days 01:37:51.854000,89444.7799999998
2023-05-28 13:38:52.990,10143,193,5,0,True,0,car,0 days 00:35:49.063000,0 days 01:37:52.013000,89453.30416666646
2023-05-28 13:38:53.190,10509,182,5,0,True,0,car,0 days 00:35:49.263000,0 days 01:37:52.213000,89463.41527777756
2023-05-28 13:38:53.390,10516,152,5,0,True,0,car,0 days 00:35:49.463000,0 days 01:37:52.413000,89471.85972222201
2023-05-28 13:38:53.551,9645,136,3,1,True,0,car,0 days 00:35:49.624000,0 days 01:37:52.574000,89477.94194444422
2023-05-28 13:38:53.831,9887,115,2,1,True,0,car,0 days 00:35:49.904000,0 days 01:37:52.854000,89486.88638888867
2023-05-28 13:38:53.991,8990,110,2,3,True,0,car,0 days 00:35:50.064000,0 days 01:37:53.014000,89491.77527777756
2023-05-28 13:38:54.191,8300,101,2,3,True,0,car,0 days 00:35:50.264000,0 days 01:37:53.214000,89497.38638888868
2023-05-28 13:38:54.351,7935,93,2,3,True,0,car,0 days 00:35:50.424000,0 days 01:37:53.374000,89501.51972222202
2023-05-28 13:38:54.631,7463,88,2,3,True,0,car,0 days 00:35:50.704000,0 days 01:37:53.654000,89508.36416666646
